time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
1970/01/01/01:00:05.525000,229,5,524000000,map,107905.148372,0.0
1970/01/01/01:00:05.546000,230,5,545000000,map,107885.780159,0.0
1970/01/01/01:00:05.568000,231,5,566000000,map,107884.197283,0.0
1970/01/01/01:00:05.588000,232,5,587000000,map,107864.680049,0.0
1970/01/01/01:00:05.609000,233,5,608000000,map,107962.685706,0.0
1970/01/01/01:00:05.630000,234,5,629000000,map,107876.291531,0.0
1970/01/01/01:00:05.651000,235,5,650000000,map,107765.899292,0.0
1970/01/01/01:00:05.672000,236,5,671000000,map,107923.469594,0.0
1970/01/01/01:00:05.693000,237,5,692000000,map,107811.604371,0.0
1970/01/01/01:00:05.715000,238,5,713000000,map,107935.401391,0.0
1970/01/01/01:00:05.735000,239,5,734000000,map,107812.072287,0.0
1970/01/01/01:00:05.756000,240,5,755000000,map,107841.075039,0.0
1970/01/01/01:00:05.777000,241,5,776000000,map,107989.099057,0.0
1970/01/01/01:00:05.798000,242,5,797000000,map,107828.15553,0.0
1970/01/01/01:00:05.819000,243,5,818000000,map,107872.919243,0.0
1970/01/01/01:00:05.840000,244,5,839000000,map,107813.513816,0.0
1970/01/01/01:00:05.861000,245,5,860000000,map,108034.041417,0.0
1970/01/01/01:00:05.882000,246,5,881000000,map,107842.959514,0.0
1970/01/01/01:00:05.903000,247,5,902000000,map,107748.108992,0.0
1970/01/01/01:00:05.924000,248,5,923000000,map,107919.102439,0.0
1970/01/01/01:00:05.945000,249,5,944000000,map,107862.978441,0.0
1970/01/01/01:00:05.966000,250,5,965000000,map,108002.425875,0.0
1970/01/01/01:00:05.987000,251,5,986000000,map,107805.592373,0.0
1970/01/01/01:00:06.008000,252,6,7000000,map,107914.741483,0.0
1970/01/01/01:00:06.029000,253,6,28000000,map,107725.963927,0.0
1970/01/01/01:00:06.050000,254,6,49000000,map,107729.292395,0.0
1970/01/01/01:00:06.071000,255,6,70000000,map,107870.486002,0.0
1970/01/01/01:00:06.092000,256,6,91000000,map,107929.673382,0.0
1970/01/01/01:00:06.113000,257,6,112000000,map,107831.100174,0.0
1970/01/01/01:00:06.134000,258,6,133000000,map,107726.622196,0.0
1970/01/01/01:00:06.155000,259,6,154000000,map,107625.409141,0.0
1970/01/01/01:00:06.175000,260,6,175000000,map,107899.158356,0.0
1970/01/01/01:00:06.197000,261,6,196000000,map,107885.795681,0.0
1970/01/01/01:00:06.218000,262,6,217000000,map,107752.28283,0.0
1970/01/01/01:00:06.239000,263,6,238000000,map,107848.412912,0.0
1970/01/01/01:00:06.260000,264,6,259000000,map,107957.395037,0.0
1970/01/01/01:00:06.281000,265,6,280000000,map,107692.067046,0.0
1970/01/01/01:00:06.302000,266,6,301000000,map,107731.200465,0.0
1970/01/01/01:00:06.323000,267,6,322000000,map,107774.571618,0.0
1970/01/01/01:00:06.344000,268,6,343000000,map,107767.66089,0.0
1970/01/01/01:00:06.366000,269,6,364000000,map,107799.065055,0.0
1970/01/01/01:00:06.386000,270,6,385000000,map,107722.68015,0.0
1970/01/01/01:00:06.407000,271,6,406000000,map,107804.70753,0.0
1970/01/01/01:00:06.428000,272,6,427000000,map,107917.610748,0.0
1970/01/01/01:00:06.449000,273,6,448000000,map,107738.530039,0.0
1970/01/01/01:00:06.470000,274,6,469000000,map,107850.546342,0.0
1970/01/01/01:00:06.491000,275,6,490000000,map,107913.075535,0.0
1970/01/01/01:00:06.512000,276,6,511000000,map,107716.896095,0.0
1970/01/01/01:00:06.533000,277,6,532000000,map,107831.928393,0.0
1970/01/01/01:00:06.554000,278,6,553000000,map,107681.955309,0.0
1970/01/01/01:00:06.575000,279,6,574000000,map,107887.140748,0.0
1970/01/01/01:00:06.596000,280,6,595000000,map,107799.490897,0.0
1970/01/01/01:00:06.617000,281,6,616000000,map,107666.953683,0.0
1970/01/01/01:00:06.638000,282,6,637000000,map,107851.586839,0.0
1970/01/01/01:00:06.659000,283,6,658000000,map,107820.154381,0.0
1970/01/01/01:00:06.680000,284,6,679000000,map,107733.451851,0.0
1970/01/01/01:00:06.701000,285,6,700000000,map,107817.98606,0.0
1970/01/01/01:00:06.722000,286,6,721000000,map,107876.451457,0.0
1970/01/01/01:00:06.743000,287,6,742000000,map,107785.003489,0.0
1970/01/01/01:00:06.764000,288,6,763000000,map,107761.540833,0.0
1970/01/01/01:00:06.785000,289,6,784000000,map,107795.620265,0.0
1970/01/01/01:00:06.806000,290,6,805000000,map,107669.424426,0.0
1970/01/01/01:00:06.827000,291,6,826000000,map,107720.386867,0.0
1970/01/01/01:00:06.848000,292,6,847000000,map,107853.071883,0.0
1970/01/01/01:00:06.869000,293,6,868000000,map,107714.842847,0.0
1970/01/01/01:00:06.890000,294,6,889000000,map,107774.131818,0.0
1970/01/01/01:00:06.911000,295,6,910000000,map,107679.960565,0.0
1970/01/01/01:00:06.932000,296,6,931000000,map,107758.35488,0.0
1970/01/01/01:00:06.953000,297,6,952000000,map,107696.447392,0.0
1970/01/01/01:00:06.974000,298,6,973000000,map,107852.929203,0.0
1970/01/01/01:00:06.995000,299,6,994000000,map,107628.687226,0.0
1970/01/01/01:00:07.016000,300,7,15000000,map,107685.633195,0.0
1970/01/01/01:00:07.037000,301,7,36000000,map,107677.435108,0.0
1970/01/01/01:00:07.058000,302,7,57000000,map,107550.097197,0.0
1970/01/01/01:00:07.079000,303,7,78000000,map,107816.655493,0.0
1970/01/01/01:00:07.100000,304,7,99000000,map,107631.674345,0.0
1970/01/01/01:00:07.121000,305,7,120000000,map,107731.107835,0.0
1970/01/01/01:00:07.142000,306,7,141000000,map,107826.225451,0.0
1970/01/01/01:00:07.163000,307,7,162000000,map,107633.505861,0.0
1970/01/01/01:00:07.184000,308,7,183000000,map,107660.355085,0.0
1970/01/01/01:00:07.205000,309,7,204000000,map,107520.62151,0.0
1970/01/01/01:00:07.226000,310,7,225000000,map,107684.388121,0.0
1970/01/01/01:00:07.247000,311,7,246000000,map,107688.618249,0.0
1970/01/01/01:00:07.268000,312,7,267000000,map,107732.171539,0.0
1970/01/01/01:00:07.289000,313,7,288000000,map,107736.432651,0.0
1970/01/01/01:00:07.310000,314,7,309000000,map,107492.0523,0.0
1970/01/01/01:00:07.331000,315,7,330000000,map,107663.585529,0.0
1970/01/01/01:00:07.352000,316,7,351000000,map,107839.985959,0.0
1970/01/01/01:00:07.373000,317,7,372000000,map,107526.414793,0.0
1970/01/01/01:00:07.394000,318,7,393000000,map,107624.526752,0.0
1970/01/01/01:00:07.415000,319,7,414000000,map,107815.454421,0.0
1970/01/01/01:00:07.436000,320,7,435000000,map,107704.084256,0.0
1970/01/01/01:00:07.457000,321,7,456000000,map,107652.76893,0.0
1970/01/01/01:00:07.478000,322,7,477000000,map,107558.512333,0.0
1970/01/01/01:00:07.499000,323,7,498000000,map,107623.842245,0.0
1970/01/01/01:00:07.520000,324,7,519000000,map,107603.561727,0.0
1970/01/01/01:00:07.541000,325,7,540000000,map,107512.431484,0.0
1970/01/01/01:00:07.562000,326,7,561000000,map,107629.848624,0.0
1970/01/01/01:00:07.583000,327,7,582000000,map,107583.491362,0.0
1970/01/01/01:00:07.604000,328,7,603000000,map,107725.134767,0.0
1970/01/01/01:00:07.625000,329,7,624000000,map,107700.351162,0.0
1970/01/01/01:00:07.646000,330,7,645000000,map,107593.762342,0.0
1970/01/01/01:00:07.667000,331,7,666000000,map,107633.339433,0.0
1970/01/01/01:00:07.688000,332,7,687000000,map,107584.308446,0.0
1970/01/01/01:00:07.709000,333,7,708000000,map,107323.648201,0.0
1970/01/01/01:00:07.730000,334,7,729000000,map,107535.717735,0.0
1970/01/01/01:00:07.751000,335,7,750000000,map,107706.398701,0.0
1970/01/01/01:00:07.772000,336,7,771000000,map,107578.233922,0.0
1970/01/01/01:00:07.792000,337,7,792000000,map,107612.036514,0.0
1970/01/01/01:00:07.814000,338,7,813000000,map,107554.880426,0.0
1970/01/01/01:00:07.835000,339,7,834000000,map,107584.234605,0.0
1970/01/01/01:00:07.856000,340,7,855000000,map,107554.147591,0.0
1970/01/01/01:00:07.877000,341,7,876000000,map,107601.958693,0.0
1970/01/01/01:00:07.898000,342,7,897000000,map,107629.442922,0.0
1970/01/01/01:00:07.919000,343,7,918000000,map,107481.061285,0.0
1970/01/01/01:00:07.940000,344,7,939000000,map,107563.796508,0.0
1970/01/01/01:00:07.961000,345,7,960000000,map,107547.857762,0.0
1970/01/01/01:00:07.982000,346,7,981000000,map,107595.32727,0.0
1970/01/01/01:00:08.003000,347,8,2000000,map,107731.584799,0.0
1970/01/01/01:00:08.024000,348,8,23000000,map,107622.16346,0.0
1970/01/01/01:00:08.045000,349,8,44000000,map,107608.028621,0.0
1970/01/01/01:00:08.066000,350,8,65000000,map,107366.054895,0.0
1970/01/01/01:00:08.087000,351,8,86000000,map,107668.40376,0.0
1970/01/01/01:00:08.108000,352,8,107000000,map,107472.437272,0.0
1970/01/01/01:00:08.129000,353,8,128000000,map,107893.444135,0.0
1970/01/01/01:00:08.150000,354,8,149000000,map,107611.62734,0.0
1970/01/01/01:00:08.171000,355,8,170000000,map,107582.181309,0.0
1970/01/01/01:00:08.192000,356,8,191000000,map,107536.691588,0.0
1970/01/01/01:00:08.213000,357,8,212000000,map,107486.524022,0.0
1970/01/01/01:00:08.234000,358,8,233000000,map,107505.203333,0.0
1970/01/01/01:00:08.256000,359,8,254000000,map,107684.300903,0.0
1970/01/01/01:00:08.276000,360,8,275000000,map,107402.710151,0.0
1970/01/01/01:00:08.297000,361,8,296000000,map,107483.34555,0.0
1970/01/01/01:00:08.318000,362,8,317000000,map,107563.613813,0.0
1970/01/01/01:00:08.339000,363,8,338000000,map,107546.687766,0.0
1970/01/01/01:00:08.360000,364,8,359000000,map,107484.541986,0.0
1970/01/01/01:00:08.381000,365,8,380000000,map,107332.952435,0.0
1970/01/01/01:00:08.402000,366,8,401000000,map,107647.940668,0.0
1970/01/01/01:00:08.423000,367,8,422000000,map,107507.326285,0.0
1970/01/01/01:00:08.444000,368,8,443000000,map,107402.645435,0.0
1970/01/01/01:00:08.465000,369,8,464000000,map,107470.830587,0.0
1970/01/01/01:00:08.486000,370,8,484000000,map,107580.091938,0.0
1970/01/01/01:00:08.507000,371,8,506000000,map,107608.007227,0.0
1970/01/01/01:00:08.528000,372,8,527000000,map,107594.594337,0.0
1970/01/01/01:00:08.549000,373,8,548000000,map,107538.148582,0.0
1970/01/01/01:00:08.570000,374,8,569000000,map,107495.161166,0.0
1970/01/01/01:00:08.591000,375,8,590000000,map,107613.556301,0.0
1970/01/01/01:00:08.612000,376,8,611000000,map,107493.052456,0.0
1970/01/01/01:00:08.633000,377,8,632000000,map,107469.802052,0.0
1970/01/01/01:00:08.654000,378,8,653000000,map,107575.434407,0.0
1970/01/01/01:00:08.675000,379,8,674000000,map,107551.952545,0.0
1970/01/01/01:00:08.696000,380,8,695000000,map,107515.539633,0.0
1970/01/01/01:00:08.717000,381,8,716000000,map,107578.001561,0.0
1970/01/01/01:00:08.738000,382,8,737000000,map,107514.371958,0.0
1970/01/01/01:00:08.759000,383,8,758000000,map,107247.38992,0.0
1970/01/01/01:00:08.780000,384,8,779000000,map,107594.632434,0.0
1970/01/01/01:00:08.801000,385,8,800000000,map,107618.246146,0.0
1970/01/01/01:00:08.822000,386,8,821000000,map,107432.384776,0.0
1970/01/01/01:00:08.843000,387,8,842000000,map,107643.09545,0.0
1970/01/01/01:00:08.864000,388,8,863000000,map,107581.814471,0.0
1970/01/01/01:00:08.885000,389,8,884000000,map,107373.130835,0.0
1970/01/01/01:00:08.906000,390,8,905000000,map,107544.287474,0.0
1970/01/01/01:00:08.927000,391,8,926000000,map,107559.305572,0.0
1970/01/01/01:00:08.948000,392,8,947000000,map,107549.138105,0.0
